"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Assets/Asian_Village/materials/sky_materials/M_sky.M_sky","0","29","1","1","20.211956","0","98"
"/Game/Assets/Weapon/MilitaryWeapSilver/FX/Materials/M_GlowSphere_01.M_GlowSphere_01","0","12","4","1","6.626154","0","34"
"/Game/Assets/ParagonDekker/FX/Materials/Hero_Specific/M_Dekker_Weapon_Bot.M_Dekker_Weapon_Bot","0","70","7","1","104.282639","70","1015"
"/Game/Assets/Asian_Village/materials/water_materials/M_waterfall.M_waterfall","0","13","2","1","6.809321","0","71"
"/Game/Assets/Asian_Village/materials/plants_materials/M_grass.M_grass","0","82","7","1","57.912720","0","644"
"/Game/Assets/Weapon/MilitaryWeapSilver/FX/Materials/M_Pistol_Smoke_2x2_A.M_Pistol_Smoke_2x2_A","0","54","6","1","38.051617","0","451"
"/Game/Assets/Asian_Village/materials/trees_materials/M_foliage.M_foliage","0","82","4","1","72.083641","0","450"
"/Game/Assets/Weapon/MilitaryWeapDark/FX/Materials/M_SmokeRibbon_01.M_SmokeRibbon_01","0","36","3","1","25.623304","0","93"
"/Game/Assets/Asian_Village/materials/building_materials/base_materials/M_wicker_wallpaper.M_wicker_wallpaper","0","25","9","1","20.931244","0","134"
"/Game/Assets/Asian_Village/materials/trees_materials/M_foliage_bamboo.M_foliage_bamboo","0","82","6","1","80.172752","0","344"
"/Game/Assets/Asian_Village/materials/building_materials/M_building_concrete_WPO.M_building_concrete_WPO","0","23","2","1","19.732721","0","153"
"/Game/Assets/Asian_Village/materials/building_materials/M_building_metal.M_building_metal","0","23","1","1","19.332352","0","174"
"/Game/Assets/Asian_Village/materials/plants_materials/M_plants.M_plants","0","82","9","1","65.071945","0","901"
"/Game/Assets/Weapon/MilitaryWeapSilver/FX/Materials/M_Smoke_8x8_B_01.M_Smoke_8x8_B_01","0","54","1","1","45.331642","0","418"
"/Game/Assets/Weapon/MilitaryWeapSilver/FX/Materials/M_Ember_Speed_01.M_Ember_Speed_01","0","9","1","1","6.344279","0","39"
"/Game/Assets/Asian_Village/materials/decals_materials/M_decal_dirt.M_decal_dirt","0","21","2","1","17.578714","0","122"
"/Game/Assets/Asian_Village/materials/water_materials/M_water.M_water","0","13","4","1","9.063716","0","47"
"/Game/Assets/LearningKit_Games/Assets/Characters/Character/Material/M_EpicCharacter_Dissolve.M_EpicCharacter_Dissolve","0","52","9","1","38.175022","0","259"
"/Game/Assets/Weapon/MilitaryWeapSilver/FX/Materials/M_SparksImpact_2x2_01.M_SparksImpact_2x2_01","0","9","2","1","5.937279","0","31"
"/Game/Assets/LearningKit_Games/Assets/Characters/Character/Material/M_EpicCharacter_Optimized.M_EpicCharacter_Optimized","0","26","5","1","22.194607","0","121"
"/Game/Assets/Asian_Village/materials/building_materials/M_thatched_roof.M_thatched_roof","0","41","16","1","26.066027","0","153"
"/Game/Assets/Asian_Village/materials/building_materials/M_column_decoration.M_column_decoration","0","23","4","1","18.770826","0","149"
"/Game/Assets/Asian_Village/materials/building_materials/base_materials/M_tiles_WPO.M_tiles_WPO","0","23","7","1","18.673697","0","55"
"/Game/Assets/Asian_Village/materials/building_materials/M_block_foundation.M_block_foundation","0","23","2","1","18.853178","0","120"
"/Game/Assets/Asian_Village/materials/building_materials/M_door.M_door","0","23","1","1","19.424900","0","129"
"/Game/Assets/Asian_Village/materials/building_materials/M_wooden_fence.M_wooden_fence","0","44","4","1","37.102184","0","105"
"/Game/Assets/Asian_Village/materials/props_materials/M_flag_banner.M_flag_banner","0","23","4","1","18.139793","0","92"
"/Game/Assets/Asian_Village/materials/props_materials/M_lantern.M_lantern","0","23","3","1","19.341230","0","81"
"/Game/Assets/Asian_Village/materials/building_materials/base_materials/M_concrete.M_concrete","0","44","4","1","38.640232","0","103"
"Globals","49","5088","0","1","0.000000","0","0"
"/Game/Assets/Asian_Village/materials/building_materials/base_materials/M_base_color.M_base_color","49","23","1","1","27.722971","0","101"
"/Game/Assets/Weapon/MilitaryWeapDark/FX/Materials/M_Tracer_A.M_Tracer_A","49","10","1","1","12.890048","0","53"
"/Game/Assets/Asian_Village/materials/postprocess_materials/M_postprocess.M_postprocess","49","4","1","1","5.601882","0","13"
"/Game/Assets/ParagonDekker/FX/Materials/Flares/M_Lensflare_TB_Soft.M_Lensflare_TB_Soft","49","9","1","1","40.087780","0","41"
"/Game/Assets/ParagonDekker/FX/Materials/Flares/M_Lensflare_TB_SoftGlow.M_Lensflare_TB_SoftGlow","49","9","1","1","46.173428","0","44"
"/Game/Assets/ParagonDekker/FX/Materials/Tech/M_Spline_Light_Scanner.M_Spline_Light_Scanner","49","10","2","1","39.596016","0","55"
"/Game/Assets/ParagonDekker/FX/Materials/Trails/M_Bullet_Trail.M_Bullet_Trail","49","10","1","1","6.271526","0","55"
"/Game/Assets/Weapon/MilitaryWeapSilver/Weapons/Materials/M_WeaponMaster_01.M_WeaponMaster_01","49","35","3","1","16.157372","0","213"
"/Game/Assets/Asian_Village/materials/building_materials/base_materials/M_wall_panel.M_wall_panel","49","23","1","1","9.841069","0","165"
"/Game/Assets/Weapon/MilitaryWeapSilver/FX/Materials/M_AssaultRifle_MuzzleFlash_4x1.M_AssaultRifle_MuzzleFlash_4x1","49","9","1","1","3.673972","0","50"
"/Game/Assets/Asian_Village/materials/sky_materials/M_sky.M_sky","49","29","5","1","18.803612","0","360"
"/Game/Assets/Weapon/MilitaryWeapSilver/FX/Materials/M_GlowSphere_01.M_GlowSphere_01","49","12","4","1","6.318944","0","80"
"/Game/Assets/Weapon/MilitaryWeapSilver/FX/Materials/M_Pistol_Smoke_2x2_A.M_Pistol_Smoke_2x2_A","49","54","1","1","28.792696","0","971"
"/Game/Assets/Weapon/MilitaryWeapDark/FX/Materials/M_SmokeRibbon_01.M_SmokeRibbon_01","49","36","2","1","24.975895","0","542"
"/Game/Assets/Weapon/MilitaryWeapSilver/FX/Materials/M_Smoke_8x8_B_01.M_Smoke_8x8_B_01","49","54","1","1","35.285141","0","986"
"/Game/Assets/Weapon/MilitaryWeapSilver/FX/Materials/M_Ember_Speed_01.M_Ember_Speed_01","49","9","1","1","4.856765","0","42"
"/Game/Assets/Weapon/MilitaryWeapSilver/FX/Materials/M_SparksImpact_2x2_01.M_SparksImpact_2x2_01","49","9","2","1","5.607603","0","51"
"/Game/Assets/Weapon/MilitaryWeapSilver/FX/Materials/M_Pistol_Streaks_01.M_Pistol_Streaks_01","49","9","9","1","6.641056","0","9"
"/Game/Assets/LearningKit_Games/Assets/Characters/Character/Material/M_EpicCharacter_Optimized.M_EpicCharacter_Optimized","49","26","1","1","23.238468","0","271"
"/Game/Assets/Asian_Village/materials/building_materials/M_thatched_roof.M_thatched_roof","49","43","1","1","21.558088","0","651"
"/Game/Assets/Asian_Village/materials/building_materials/M_column_decoration.M_column_decoration","49","23","1","1","12.806911","0","205"
"/Game/Assets/Asian_Village/materials/building_materials/M_block_foundation.M_block_foundation","49","23","1","1","26.304857","0","246"
"/Game/Assets/Asian_Village/materials/building_materials/M_door.M_door","49","23","1","1","12.149408","0","134"
"/Game/Assets/Asian_Village/materials/building_materials/M_wooden_fence.M_wooden_fence","49","44","1","1","33.238190","0","539"
"/Game/Assets/Asian_Village/materials/props_materials/M_flag_banner.M_flag_banner","49","23","7","1","26.184216","0","222"
"/Game/Assets/Asian_Village/materials/props_materials/M_lantern.M_lantern","49","23","2","1","16.861532","0","222"
"/Game/Assets/Asian_Village/materials/building_materials/base_materials/M_concrete.M_concrete","49","44","1","1","35.401196","0","700"
"/Game/Assets/Asian_Village/materials/building_materials/base_materials/M_tiles_WPO.M_tiles_WPO","49","23","1","1","14.181874","0","214"
"/Game/Assets/Asian_Village/materials/decals_materials/M_decal_dirt.M_decal_dirt","49","21","3","1","30.706936","0","167"
"/Game/Assets/Asian_Village/materials/water_materials/M_water.M_water","49","13","3","1","17.694366","0","60"
"/Game/Assets/LearningKit_Games/Assets/Characters/Character/Material/M_EpicCharacter_Dissolve.M_EpicCharacter_Dissolve","49","56","1","1","30.010128","0","798"
"/Game/Assets/Asian_Village/materials/building_materials/M_building_concrete_WPO.M_building_concrete_WPO","49","23","1","1","13.877859","0","219"
"/Game/Assets/Asian_Village/materials/building_materials/base_materials/M_glass.M_glass","49","5","5","1","4.889863","0","5"
"/Game/Assets/Asian_Village/materials/building_materials/M_building_metal.M_building_metal","49","23","1","1","12.306036","0","216"
"/Game/Assets/Asian_Village/materials/plants_materials/M_plants.M_plants","49","86","1","1","49.222145","0","1807"
"/Game/Assets/Asian_Village/materials/building_materials/base_materials/M_wicker_wallpaper.M_wicker_wallpaper","49","25","7","1","23.955235","0","246"
"/Game/Assets/Asian_Village/materials/trees_materials/M_foliage_bamboo.M_foliage_bamboo","49","86","1","1","46.409321","0","2020"
"/Game/Assets/Asian_Village/materials/trees_materials/M_foliage.M_foliage","49","86","3","1","54.867317","0","1572"
"/Game/Assets/Asian_Village/materials/water_materials/M_waterfall.M_waterfall","49","13","1","1","5.276917","0","86"
"/Game/Assets/Asian_Village/materials/plants_materials/M_grass.M_grass","49","86","1","1","57.698437","0","1756"
"/Game/Assets/Asian_Village/materials/props_materials/M_statue.M_statue","49","23","6","1","16.450645","0","144"
"/Game/Assets/Asian_Village/materials/water_materials/M_water_noise.M_water_noise","49","41","1","1","28.582493","0","255"
"/Game/Assets/Asian_Village/materials/building_materials/M_building_wood.M_building_wood","49","88","4","2","57.452965","0","642"
"/Game/Assets/Asian_Village/materials/cliff_materials/M_cliff.M_cliff","49","23","2","1","11.451471","0","94"
"/Game/Assets/Asian_Village/materials/trees_materials/M_bark.M_bark","49","124","1","1","80.750748","0","1314"
"/Game/Assets/Asian_Village/materials/building_materials/base_materials/M_stone_tiles.M_stone_tiles","49","23","1","1","11.936532","0","96"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","6","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","29","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","10","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","43","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","802","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","56","6","0.000000","0","3"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","68","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","46","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","7","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","7","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","43","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","49","0","104","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","88","1","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","0","28","2","0.000000","0","0"
"/Game/Assets/ParagonDekker/FX/Materials/Hero_Specific/M_Dekker_Weapon_Bot.M_Dekker_Weapon_Bot","49","76","15","1","70.795792","76","1415"
"/Game/Assets/Asian_Village/materials/landscape_materials/M_landscape_material.M_landscape_material","49","161","11","4","69.623634","0","1088"
